Date,SPY,GLD,TLT,XLE,MSFT,JPM
2010-01-05,0.0026437498073106965,-0.0009112174071558337,0.006437187512592171,0.008129107794376025,0.0003227037889222817,0.01918505168355795
2010-01-06,0.0007033322330470593,0.016364952672508887,-0.01347756169171892,0.011904164396870757,-0.006156052147397144,0.005478879423065047
2010-01-07,0.004212664533766573,-0.006207031449163178,0.0016811232985980973,-0.0015011647984926673,-0.010453929728979927,0.019615389449511536
2010-01-08,0.0033222712005871865,0.00495075538137829,-0.00044773377250067857,0.006488120880615602,0.006872790305046322,-0.002459011178573975
2010-01-11,0.0013957935908323433,0.013201473675458084,-0.0055036625906221244,-0.0013275680255992381,-0.012801451679742021,-0.0033625431500812135
2010-01-12,-0.00936965009165054,-0.02113448995131151,0.016972423643577168,-0.01455231655274041,-0.006629135230100857,-0.02363228338138333
2010-01-13,0.008410888980085554,0.009458279378539308,-0.01169338182481958,0.0037000433815113417,0.009268230615127005,0.017324412574193045
2010-01-14,0.0027003033271746453,0.004383402504944763,0.013906044133345306,0.0028498555983386274,0.01989954786604651,0.009894151969166327
2010-01-15,-0.011287369366644115,-0.010498532177150062,0.006166767280781771,-0.008067299919292403,-0.0032351244800564484,-0.02285899570589735
2010-01-19,0.012418021520308846,0.005935767413319545,-0.002858460929835969,0.009070814463606554,0.007747000916796602,-0.009200255406654935
2010-01-20,-0.010220669979798256,-0.023406622544498178,0.010078968283998376,-0.015673833075033852,-0.016534753763768402,0.002769173961312113
2010-01-21,-0.019416371900806542,-0.01451645533950801,0.00456808007921292,-0.020594761161767363,-0.019142394566022968,-0.06817053394628245
2010-01-22,-0.022544194504732096,-0.0018644973871885428,-0.0017376515683465215,-0.02404228506352173,-0.03561488366884419,-0.034632824552578725
2010-01-25,0.0051148222775291175,0.002888473341000015,-0.0045754475040846055,0.006550883884390334,0.012353960354077844,0.0012754889433442668
2010-01-26,-0.004199566906827049,0.0007439937221865503,0.0003268278784230812,-0.00637345340732927,0.0061206042675544595,-0.01983355380711998
2010-01-27,0.004745889626356722,-0.009622184538243794,-0.0005451695163328337,-0.0039143280937349095,0.005746317014998876,0.022889290328603366
2010-01-28,-0.011538830964483613,-0.0004694185510533905,-0.0005467910383474385,-0.01057447632983267,-0.017338620349964907,0.0038070051679653673
2010-01-29,-0.010927939383899974,-0.004895549849721357,0.008703660440093812,-0.018182374557001304,-0.03418539563838795,-0.013772241666534122
2010-02-01,0.01543126294387295,0.022305058135940522,-0.009118867954123169,0.03249374850350772,0.008128467264148455,0.017564445716262474
2010-02-02,0.012030788922088738,0.007173093057516182,0.0028487480328066267,0.01305811455461103,0.0017584893446515165,0.022948973505408393
2010-02-03,-0.004995281517578027,-0.003948040904900219,-0.01166329438247806,-0.008627547274106783,0.005955589093518502,-0.006432374861532615
2010-02-04,-0.031352176998913114,-0.0406494619043355,0.015703120951317567,-0.04189088617356944,-0.027981068948672014,-0.04934877323232905
2010-02-05,0.002064508192876055,0.0029657764294868027,0.0021762752755737354,0.00018444048247170984,0.0064443856643405985,-0.00130456085800468
2010-02-08,-0.007245175351721236,-0.006132631197052165,0.001304150942098982,-0.00926106975877795,-0.010764291668919268,-0.015790005651157603
2010-02-09,0.012482152034060777,0.01308209362845793,-0.010039668182468145,0.020809006366965702,0.010407357689715985,0.01813718596499942
2010-02-10,-0.0019609625250051844,-0.002754962144308314,-0.009586936556130422,-0.004200082066840638,-0.000714159209096516,0.012425523369722991
2010-02-11,0.010411927741946023,0.018940443772260875,-0.005441345954892071,0.016876929808894034,0.004633806379791648,0.003851676988353759
2010-02-12,-0.0008321577058171104,-0.0008404197035730865,0.004110994226988037,0.0003601864648309582,-0.006779897525941908,-0.0017954506686124207
2010-02-16,0.01561214957171199,0.023817259740401706,0.0018835918087058928,0.0232920645211349,0.019590974505219936,0.028348839207003863
2010-02-17,0.0047273369472202705,-0.00338103069775341,-0.011464080272355737,-0.0014070640739927455,0.008429764228737147,-0.000748656837057469
2010-02-18,0.005877802387653767,0.006659727627096444,-0.004038543441408838,0.005615964401433938,0.013203842436049228,0.009198311012942923
2010-02-19,0.002071421147420092,-0.004648011335301192,0.0053802083774319946,0.003842873879098015,-0.006927342199232928,-0.009448682261806339
2010-02-22,0.0001799567605447771,-0.003660675124824127,-0.004144667828666649,-0.013868874550318433,-0.0013912103125285845,0.02027782240138222
2010-02-23,-0.012219103558919328,-0.010877691236587123,0.01548342865661384,-0.016755676276150946,-0.01402067793729838,-0.02403134345873892
2010-02-24,0.00915588441042774,-0.0049245049976189585,0.0024285943269349982,0.006271509048378252,0.010533939034772833,0.024031343458738936
2010-02-25,-0.0013544738334749927,0.008809784398268496,0.005608560435124022,0.0005356993361216558,-0.0010484411813298429,-0.005153343209032872
2010-02-26,0.0006320589868804724,0.010287614912394953,0.005139411161627804,0.002318359910999605,0.0024445073571834623,0.032201859471496994
2010-03-01,0.010331308927463203,0.0,-0.0004376651648148285,0.009220176550444067,0.01213378549526074,-0.0033408768478436096
2010-03-02,0.002766823644585021,0.01442525680569016,-0.001314079999451556,0.008260853292925748,-0.019485486302957156,-0.0050334766190569934
2010-03-03,0.0008907851260912542,0.0054794713974865225,-0.0025242784247992037,0.004366450987444869,0.0,-0.0021645491921627323
2010-03-04,0.003023000551321414,-0.007192294113451878,0.005260859948108963,-0.005242305114167748,0.00595563463184267,0.009346861354957544
2010-03-05,0.014192570500045375,-0.0001805113929827648,-0.013206243827910328,0.018572519922674467,-0.0013985510217621232,0.021009206178702826
2010-03-08,0.00017470254666494082,-0.008428164684993255,-0.0052201296041732214,-0.0015494049942546477,0.0013985510217621384,-0.005152817835645705
2010-03-09,0.0016609522655476284,-0.0014571590358533955,0.00022287734882432082,0.0,0.005920022116425649,-0.003999236575174019
