Date,SPY,GLD,TLT,XLE,MSFT,JPM
2017-02-07,198.2022705078125,117.45999908447266,94.11248016357422,24.504653930664062,57.064002990722656,68.18855285644531
2017-02-08,198.46189880371094,118.19000244140625,95.39231872558594,24.562705993652344,56.9830322265625,67.59095001220703
2017-02-09,199.6393280029297,117.29000091552734,94.29195404052734,24.839345932006836,57.630760192871094,68.56597137451172
2017-02-10,200.42706298828125,117.5999984741211,94.23731231689453,25.027193069458008,57.57679748535156,68.40870666503906
2017-02-13,201.51795959472656,116.80000305175781,93.94078826904297,25.07499885559082,58.22452926635742,69.31298065185547
2017-02-14,202.32305908203125,116.93000030517578,93.26187896728516,25.156972885131836,58.441768646240234,70.42164611816406
2017-02-15,203.37928771972656,117.44999694824219,92.8326644897461,25.057920455932617,58.40554428100586,71.23153686523438
2017-02-16,203.2061767578125,118.08000183105469,93.33990478515625,24.71639633178711,58.3964958190918,71.184326171875
2017-02-17,203.5264434814453,117.68000030517578,93.89396667480469,24.579788208007812,58.487022399902344,70.9484634399414
2017-02-21,204.73849487304688,117.75,93.73009490966797,24.74713134765625,58.36935043334961,71.5617904663086
2017-02-22,204.55670166015625,117.91000366210938,93.88616943359375,24.371456146240234,58.25168991088867,71.60111236572266
2017-02-23,204.6952362060547,118.94000244140625,94.16709899902344,24.473909378051758,58.487022399902344,71.65614318847656
2017-02-24,204.9549102783203,119.69999694824219,95.21280670166016,24.245088577270508,58.487022399902344,71.02708435058594
2017-02-27,205.27529907226562,119.12000274658203,94.65090942382812,24.453420639038086,58.1340446472168,71.1057357788086
2017-02-28,204.72120666503906,119.2300033569336,95.00211334228516,24.378286361694336,57.90776062011719,71.25511932373047
2017-03-01,207.58676147460938,119.05999755859375,93.41020965576172,24.866668701171875,58.77665328979492,73.59832763671875
2017-03-02,206.27951049804688,117.58000183105469,93.07398986816406,24.63102149963379,57.93490982055664,72.45030975341797
2017-03-03,206.40939331054688,117.51000213623047,93.31636047363281,24.58662223815918,58.152130126953125,72.96926879882812
2017-03-06,205.7947235107422,116.72000122070312,92.87074279785156,24.641254425048828,58.17023468017578,72.2773208618164
2017-03-07,205.1800537109375,115.77999877929688,92.58921813964844,24.422679901123047,58.28789138793945,71.87631225585938
2017-03-08,204.7991180419922,115.05999755859375,92.08882141113281,23.787443161010742,58.821895599365234,71.71904754638672
